Date,Open,High,Low,Close,Adj Close,Volume
2012-10-12,17.81999969482422,18.280000686645508,17.5,17.5,16.621261596679688,6467100
2012-10-15,17.549999237060547,17.829999923706055,17.5,17.75,16.85871124267578,633100
2012-10-16,17.56999969482422,17.950000762939453,17.25,17.790000915527344,16.896705627441406,180300
2012-10-17,17.700000762939453,18.06999969482422,17.5,17.700000762939453,16.811220169067383,121000
2012-10-18,17.600000381469727,17.8700008392334,17.520000457763672,17.700000762939453,16.811220169067383,146100
2012-10-19,17.719999313354492,17.799999237060547,17.40999984741211,17.40999984741211,16.53577995300293,298100
2012-10-22,17.5,17.510000228881836,16.93000030517578,17.030000686645508,16.17486572265625,359800
2012-10-23,16.850000381469727,17.299999237060547,16.75,17.1299991607666,16.26984405517578,166100
2012-10-24,16.920000076293945,17.469999313354492,16.920000076293945,17.389999389648438,16.516786575317383,158200
2012-10-25,17.979999542236328,17.979999542236328,16.25,17.030000686645508,16.17486572265625,206900
2012-10-26,17.510000228881836,17.510000228881836,16.600000381469727,17.139999389648438,16.279338836669922,199500
2012-10-31,16.5,17.030000686645508,16.5,17.030000686645508,16.17486572265625,36400
2012-11-01,17.100000381469727,17.479999542236328,16.510000228881836,17.229999542236328,16.364822387695312,203000
2012-11-02,16.989999771118164,17.229999542236328,16.559999465942383,17.0,16.146371841430664,72100
2012-11-05,16.790000915527344,17.0,16.5,16.709999084472656,15.870930671691895,33300
2012-11-06,16.520000457763672,17.479999542236328,16.09000015258789,17.010000228881836,16.155866622924805,370600
2012-11-07,16.75,17.399999618530273,16.75,17.059999465942383,16.20335578918457,155800
2012-11-08,16.290000915527344,17.270000457763672,16.290000915527344,16.75,15.908924102783203,141600
2012-11-09,16.329999923706055,16.940000534057617,16.329999923706055,16.549999237060547,15.718963623046875,209600
2012-11-12,16.459999084472656,16.549999237060547,16.360000610351562,16.5,15.671478271484375,12800
2012-11-13,16.520000457763672,16.760000228881836,15.970000267028809,16.040000915527344,15.234577178955078,47600
2012-11-14,15.970000267028809,16.469999313354492,15.649999618530273,16.049999237060547,15.244071006774902,123400
2012-11-15,16.3799991607666,17.260000228881836,15.710000038146973,16.700000762939453,15.861434936523438,367000
2012-11-16,16.90999984741211,17.690000534057617,16.270000457763672,16.81999969482422,15.975412368774414,104600
2012-11-19,16.850000381469727,17.25,16.5,17.1200008392334,16.26034164428711,77200
2012-11-20,17.139999389648438,17.290000915527344,16.829999923706055,17.1299991607666,16.26984405517578,251400
2012-11-21,17.1200008392334,17.479999542236328,16.850000381469727,17.200000762939453,16.33633041381836,33100
2012-11-23,17.25,17.549999237060547,17.059999465942383,17.31999969482422,16.450300216674805,94000
2012-11-26,17.299999237060547,17.420000076293945,17.059999465942383,17.260000228881836,16.3933162689209,77400
2012-11-27,17.06999969482422,17.329999923706055,16.93000030517578,17.229999542236328,16.364822387695312,55800
2012-11-28,17.450000762939453,17.489999771118164,16.979999542236328,17.25,16.383817672729492,94000
2012-11-29,17.459999084472656,18.350000381469727,17.200000762939453,18.15999984741211,17.248123168945312,164400
2012-11-30,18.440000534057617,18.479999542236328,17.770000457763672,18.0,17.096158981323242,44200
2012-12-03,18.010000228881836,18.5,17.389999389648438,18.100000381469727,17.191137313842773,47600
2012-12-04,18.229999542236328,18.229999542236328,17.40999984741211,17.829999923706055,16.9346923828125,30100
2012-12-05,17.579999923706055,18.100000381469727,17.579999923706055,17.979999542236328,17.07716178894043,33000
2012-12-06,17.760000228881836,17.780000686645508,17.31999969482422,17.6200008392334,16.735240936279297,41900
2012-12-07,17.68000030517578,17.850000381469727,17.600000381469727,17.75,16.85871124267578,42500
2012-12-10,17.889999389648438,17.920000076293945,17.360000610351562,17.6200008392334,16.735240936279297,72300
2012-12-11,17.40999984741211,17.84000015258789,17.200000762939453,17.540000915527344,16.659257888793945,72200
2012-12-12,17.469999313354492,17.780000686645508,17.469999313354492,17.639999389648438,16.75423240661621,58000
2012-12-13,17.40999984741211,17.979999542236328,17.290000915527344,17.8799991607666,16.982181549072266,135900
2012-12-14,17.43000030517578,17.649999618530273,17.25,17.56999969482422,16.687747955322266,44700
2012-12-17,17.65999984741211,18.5,17.5,17.979999542236328,17.07716178894043,107600
2012-12-18,17.93000030517578,19.25,17.700000762939453,18.799999237060547,17.855985641479492,142600
2012-12-19,18.799999237060547,19.889999389648438,18.1299991607666,19.18000030517578,18.21690559387207,192600
2012-12-20,18.950000762939453,19.020000457763672,18.440000534057617,19.020000457763672,18.064937591552734,200500
2012-12-21,18.6200008392334,19.18000030517578,17.68000030517578,18.979999542236328,18.02695083618164,1936500
2012-12-24,19.049999237060547,19.450000762939453,18.010000228881836,18.639999389648438,17.70401954650879,159000
2012-12-26,18.75,19.0,18.270000457763672,18.649999618530273,17.713516235351562,81300
